date	gdp	129mean	129first	129last	129median	129max	129min	130mean	130first	130last	130median	130max	130min	131mean	131first	131last	131median	131max	131min	122mean	122first	122last	122median	122max	122min	128mean	128first	128last	128median	128max	128min	113mean	113first	113last	113median	113max	113min	114mean	114first	114last	114median	114max	114min	123mean	123first	123last	123median	123max	123min	124mean	124first	124last	124median	124max	124min	115mean	115first	115last	115median	115max	115min	112mean	112first	112last	112median	112max	112min	116mean	116first	116last	116median	116max	116min	118mean	118first	118last	118median	118max	118min	119mean	119first	119last	119median	119max	119min	127mean	127first	127last	127median	127max	127min	140mean	140first	140last	140median	140max	140min	141mean	141first	141last	141median	141max	141min	142mean	142first	142last	142median	142max	142min	143mean	143first	143last	143median	143max	143min	144mean	144first	144last	144median	144max	144min	145mean	145first	145last	145median	145max	145min	155mean	155first	155last	155median	155max	155min	159mean	159first	159last	159median	159max	159min	156mean	156first	156last	156median	156max	156min	146mean	146first	146last	146median	146max	146min	147mean	147first	147last	147median	147max	147min	154mean	154first	154last	154median	154max	154min	148mean	148first	148last	148median	148max	148min	149mean	149first	149last	149median	149max	149min	150mean	150first	150last	150median	150max	150min	151mean	151first	151last	151median	151max	151min	152mean	152first	152last	152median	152max	152min	153mean	153first	153last	153median	153max	153min	157mean	157first	157last	157median	157max	157min	158mean	158first	158last	158median	158max	158min	197mean	197first	197last	197median	197max	197min	198mean	198first	198last	198median	198max	198min	199mean	199first	199last	199median	199max	199min	200mean	200first	200last	200median	200max	200min	201mean	201first	201last	201median	201max	201min	196mean	196first	196last	196median	196max	196min	202mean	202first	202last	202median	202max	202min	203mean	203first	203last	203median	203max	203min	205mean	205first	205last	205median	205max	205min	206mean	206first	206last	206median	206max	206min	207mean	207first	207last	207median	207max	207min	168mean	168first	168last	168median	168max	168min	169mean	169first	169last	169median	169max	169min	172mean	172first	172last	172median	172max	172min	174mean	174first	174last	174median	174max	174min	175mean	175first	175last	175median	175max	175min	170mean	170first	170last	170median	170max	170min	171mean	171first	171last	171median	171max	171min	176mean	176first	176last	176median	176max	176min	177mean	177first	177last	177median	177max	177min	178mean	178first	178last	178median	178max	178min	179mean	179first	179last	179median	179max	179min	173mean	173first	173last	173median	173max	173min	132mean	132first	132last	132median	132max	132min	134mean	134first	134last	134median	134max	134min	139mean	139first	139last	139median	139max	139min	135mean	135first	135last	135median	135max	135min	136mean	136first	136last	136median	136max	136min	137mean	137first	137last	137median	137max	137min	133mean	133first	133last	133median	133max	133min	138mean	138first	138last	138median	138max	138min	166mean	166first	166last	166median	166max	166min	167mean	167first	167last	167median	167max	167min	163mean	163first	163last	163median	163max	163min	162mean	162first	162last	162median	162max	162min	161mean	161first	161last	161median	161max	161min	160mean	160first	160last	160median	160max	160min	164mean	164first	164last	164median	164max	164min	165mean	165first	165last	165median	165max	165min	208mean	208first	208last	208median	208max	208min	209mean	209first	209last	209median	209max	209min	212mean	212first	212last	212median	212max	212min	210mean	210first	210last	210median	210max	210min	211mean	211first	211last	211median	211max	211min	185mean	185first	185last	185median	185max	185min	186mean	186first	186last	186median	186max	186min	183mean	183first	183last	183median	183max	183min	184mean	184first	184last	184median	184max	184min	192mean	192first	192last	192median	192max	192min	187mean	187first	187last	187median	187max	187min	188mean	188first	188last	188median	188max	188min	180mean	180first	180last	180median	180max	180min	189mean	189first	189last	189median	189max	189min	190mean	190first	190last	190median	190max	190min	191mean	191first	191last	191median	191max	191min	181mean	181first	181last	181median	181max	181min
2006-03-31	1.9 	3.873064516	3.74	3.97	3.955	3.99	3.68	3.877258065	3.74	3.97	3.96	4.02	3.68	31.0390629	35.9302	28.3101	33.973	37.6054	1.7201	4.226290323	4.11	4.27	4.26	4.27	4.11	4.435	4.34	4.45	4.45	4.46	4.34	4.578387097	4.66	4.56	4.575	4.66	4.53	4.893387097	5.06	4.86	4.88	5.06	4.78	5.373387097	5.57	5.25	5.35	5.57	5.21	8.80516129	9.29	8.36	8.71	9.29	8.32	4.935645161	5.12	4.93	4.93	5.12	4.81	5.149354839	5.42	5.13	5.15	5.42	4.95	5.424032258	5.68	5.44	5.43	5.71	5.18	3.795483871	3.6	3.97	3.75	3.97	3.6	3.555967742	3.49	3.74	3.535	3.74	3.49	5.018387097	5.15	4.9	5.03	5.15	4.88	4.463709677	4.34	5	4.48	5	4.22	4.706451613	4.49	4.95	4.705	4.96	4.46	4.488564516	4.114	4.602	4.5305	4.678	4.114	4.634887097	4.347	4.804	4.6775	4.817	4.347	4.590580645	4.325	4.816	4.6575	4.832	4.3	4.540790323	4.3	4.81	4.572	4.828	4.264	4.566435484	4.364	4.847	4.565	4.855	4.324	4.634887097	4.546	4.89	4.628	4.896	4.48	4.634887097	4.546	4.89	4.628	4.896	4.48	3.502741935	3.33	3.77	3.49	3.79	3.26	4.198709677	4.11	4.4	4.19	4.4	3.98	1.584274194	1.48	1.78	1.5725	1.79	1.435	4.76577871	4.54438	5	4.76	5	4.54063	4.907500968	4.71	5.14	4.935315	5.14	4.68	2.616568387	2.48863	2.817	2.60063	2.817	2.4875	2.615935484	2.489	2.816	2.6005	2.816	2.489	0.082835484	0.06688	0.11188	0.074065	0.11313	0.065	4.59061	4.62875	4.61188	4.58938	4.62875	4.56625	3.755577742	3.50167	3.96667	3.7625	3.96667	3.50167	5.554517742	5.575	5.54	5.55	5.5825	5.53	976.8209677	1008.4	975.5	975.25	1008.4	963.1	979.3677419	1008.5	977.4	977.55	1008.5	963.8	973.266129	1002.3	971.5	971.35	1002.3	957	975.866129	1005.4	971.6	974.75	1005.4	961.1	834.9533871	857.12	827.46	830.45	862.47	812.05	116.8822581	117.27	117.4	117.21	118.96	113.92	116.878871	116.13	117.69	117.285	119.05	114.15	116.8893548	116.17	117.78	117.295	119.04	114.15	976.9516129	1008.9	975.9	974.6	1008.9	961.1	5827.056452	5536	6349.5	5727.75	8694.5	3911	975.1983871	1005.1	971	974.35	1005.1	960.5	1.203841935	1.2018	1.2118	1.2036	1.2307	1.1847	1.203817742	1.2012	1.2115	1.2037	1.231	1.1849	1.20355	1.1893	1.2148	1.2045	1.2304	1.1861	1.753374194	1.7462	1.7372	1.74795	1.7875	1.726	1.753443548	1.7453	1.7379	1.74765	1.788	1.727	8.048309677	8.0682	8.0155	8.0487	8.0693	8.0155	8.049454839	8.0702	8.0172	8.0492	8.0702	8.0172	1.154808065	1.156	1.1686	1.15495	1.172	1.1316	0.738943548	0.7402	0.7164	0.73995	0.7582	0.7049	1.440857581	1.43258	1.44085	1.440735	1.45889	1.43049	32.2655	32.594	32.544	32.3535	32.635	31.834	1.203656452	1.2011	1.2117	1.2034	1.231	1.1846	1350.142097	1394.87	1359.6	1340.85	1421.79	1297.43	38967.43548	54128	31476	36178.5	58787	27719	44725.98387	56604	37802	42669.5	69592	26117	673.3601613	735.15	665.21	661.22	754.97	601.33	66201.66129	78850	60217	64849	91128	50578	22806.69355	33020	19211	21892.5	37414	15001	289.5483871	-29	1137	361.5	6782	-4790	303.6774194	-218	1531	369.5	7345	-5181	11003.81387	10847.41	11109.32	11008.66	11317.43	10667.39	2287.896774	2243.74	2339.79	2286.535	2340.82	2239.81	3731.032097	3614.34	3853.74	3731.87	3874.61	3532.68	5709.045484	5460.68	5970.08	5741.48	5984.19	5334.3	16204.78903	16361.54	17059.66	16248.095	17059.66	15341.18	2381.228548	2303.76	2465.83	2368.155	2465.83	2290.16	15617.79823	14944.77	15805.04	15631.48	15949.89	14944.77	1266.399032	1180.96	1298.3	1280.87	1305.57	1180.96	63.28887097	63.14	66.63	63.365	68.35	57.65	57.86048387	54.83	59.16	57.495	60.92	54.83	61.92016129	61.57	64.94	62.395	66.29	56.19	63.42983871	63.14	66.63	63.365	68.35	57.65	62.65274194	61.35	65.91	62.47	66.46	58.15	1905.35129	1794.66	1951.66	1919.235	1951.66	1794.66	332.3495161	336.37	333.18	331.63	348.66	317.87	581.1451613	617.5	571.5	578.25	621	562	554.5419355	533.2	583.2	553.7	588.2	524.7	554.9853226	534.15	583.65	554.42	588.65	524.8	14850.33871	13786	15153	14849	15650	13786	2250.630645	1913.5	2650.5	2239.25	2678.5	1913.5	219.9879032	220	236	220.875	236	205	350.1854839	346	347.75	348.625	376	322.5	4953.16129	4585	5438	4941.5	5464	4585	2423.21129	2282.5	2443.75	2412.125	2635	2281.5	55.2483871	55.24	52.65	55.445	57.43	52.22
2006-06-30	0.6 	4.026885246	3.97	4.21	3.97	4.21	3.92	4.029672131	3.97	4.21	3.97	4.22	3.93	29.43249508	32.9329	30.2868	31.9393	37.9672	1.8715	4.388688525	4.27	4.59	4.36	4.6	4.27	4.538852459	4.45	4.81	4.5	4.81	4.45	4.635409836	4.59	4.82	4.61	4.88	4.54	4.846885246	4.91	4.93	4.85	5.06	4.7	5.150819672	5.29	5.2	5.14	5.33	4.99	8.136229508	8.39	8.07	8.11	8.41	7.94	4.873442623	4.98	4.92	4.87	5.04	4.71	5.042622951	5.2	5.04	5.03	5.27	4.86	5.299180328	5.49	5.2	5.25	5.58	5.14	4.100163934	3.97	3.98	4.03	4.67	3.92	4.026229508	3.74	4.2	4.02	4.2	3.74	4.938032787	4.92	5.1	4.93	5.16	4.83	4.903606557	4.87	5.05	4.94	5.08	4.7	5.155163934	4.9	5.43	5.12	5.46	4.9	4.808098361	4.633	4.976	4.812	5.031	4.633	5.014836066	4.825	5.23	4.988	5.297	4.817	4.984262295	4.841	5.15	4.95	5.275	4.8	4.984459016	4.828	5.093	4.964	5.231	4.789	5.062672131	4.862	5.136	5.061	5.243	4.843	5.138163934	4.894	5.186	5.155	5.311	4.894	5.138131148	4.894	5.186	5.155	5.311	4.894	3.967377049	3.82	4.07	3.96	4.1	3.82	4.603606557	4.42	4.71	4.61	4.75	4.39	1.898622951	1.855	1.93	1.895	2.009	1.78	5.218990492	5	5.48063	5.17381	5.50813	5	5.334714918	5.14313	5.58938	5.28938	5.64	5.14313	2.891170492	2.81788	3.05763	2.8875	3.06538	2.75963	2.890409836	2.818	3.056	2.885	3.063	2.762	0.211843607	0.1125	0.355	0.19125	0.355	0.11125	4.690303443	4.61375	4.75375	4.705	4.75375	4.6125	4.21235	3.97	4.39	4.21167	4.40833	3.97	5.778034426	5.545	5.925	5.8225	5.9325	5.545	950.4754098	972.5	955	950	972.5	929	952.6032787	972.5	956	952.6	972.5	934.7	947.5540984	967.9	948.7	947.1	967.9	927.3	949.8901639	970.8	948.9	949.1	970.8	927.9	829.9747541	818.89	828.52	831.09	860.79	805.65	114.4760656	118.53	114.51	114.6	118.64	109.42	114.4562295	117.7	114.46	114.48	118.65	109.79	114.4808197	117.68	114.42	114.65	118.69	109.76	950.4114754	975	960.3	949.4	975	930.7	6365.245902	5760	6877.5	6332	8694.5	4199	949.0295082	970.3	947.8	948.1	970.3	926.9	1.257383607	1.2139	1.279	1.2632	1.2926	1.2092	1.257555738	1.2142	1.2792	1.2624	1.2923	1.2095	1.256106557	1.2046	1.2725	1.2596	1.2946	1.2046	1.828003279	1.7392	1.8484	1.8419	1.8947	1.7392	1.828301639	1.7392	1.8498	1.8417	1.8942	1.7392	8.009688525	8.0185	7.9905	8.0095	8.03	7.9905	8.01082623	8.0199	7.9943	8.0102	8.03	7.9943	1.122516393	1.171	1.1163	1.1179	1.171	1.0987	0.746716393	0.7158	0.7423	0.7444	0.7759	0.7158	1.472843115	1.438	1.47937	1.47603	1.50101	1.438	32.17008197	32.6	32.372	32.264	32.715	31.325	1.257421311	1.2136	1.2786	1.2634	1.2929	1.2087	1349.641148	1379.75	1295.15	1379.75	1464.7	1203.86	27286.78689	34709	22700	26681	42505	16595	36449.45902	38672	36861	37406	53555	21987	643.4788525	677.28	590.68	662.14	704.57	559.37	48456.5082	62882	40337	45661	73028	28489	15978.06557	18663	13703	16157	24386	9434	-941.147541	2434	2011	-1023	8922	-6898	-991.7540984	2601	2365	-1054	8697	-7174	11177.64131	11144.94	11150.22	11144.06	11642.65	10706.14	2235.09918	2336.74	2172.09	2219.86	2370.88	2072.47	3690.838852	3878.64	3648.92	3699.8	3890.94	3408.02	5773.45623	6024.05	5683.31	5788.36	6140.72	5292.14	16191.74328	17333.31	15505.18	16158.42	17563.37	14218.6	2428.310656	2482.59	2398.37	2455.33	2599.21	2243.54	16239.20885	16063.75	16267.62	16267.62	17301.79	15234.42	1524.393443	1319.47	1672.21	1551.38	1684.62	1319.47	70.44409836	66.74	73.93	70.4	74.61	66.23	64.6404918	61.47	67.17	64.74	68.24	60.77	69.84491803	66.12	73.28	69.64	74.66	66.12	70.66032787	66.74	73.93	70.69	75.17	66.23	70.38459016	66.84	73.51	70.48	74.64	66.39	2000.608689	1941.5	2002.41	2006.18	2050.61	1941.5	345.2436066	335.61	346.39	345.69	365.35	330.23	583.1721311	565	594.75	584.25	609	555.25	626.3713115	588.3	612.6	621.2	718.8	559	626.5763934	587.85	615.85	621.07	714.8	559.75	19942.70492	15901	22325	20120	23970	15751	3269.632787	2742.5	3239	3243.5	3907	2687.5	240.3606557	236.5	235.5	237	263	223	373.9385246	342	371.5	367.5	426.25	342	7234.163934	5658	7423	7205	8800	5581	2655.077049	2490.5	2590.5	2623.5	3186.75	2403.75	51.05819672	52.57	49.75	51.13	53.97	46.12
2006-09-30	1.6 	4.364603175	4.2	4.48	4.46	4.5	4.18	4.367619048	4.2	4.48	4.47	4.5	4.19	26.83096032	30.5365	24.8114	28.9639	33.9239	1.5966	4.647142857	4.59	4.59	4.64	4.71	4.59	4.82047619	4.81	4.77	4.81	4.9	4.77	4.75031746	4.81	4.62	4.75	4.85	4.62	4.804126984	4.92	4.63	4.79	4.95	4.63	5.098888889	5.2	4.89	5.09	5.23	4.89	7.937142857	8.06	7.68	7.93	8.1	7.68	4.782063492	4.92	4.57	4.77	4.95	4.57	4.858888889	5.03	4.61	4.82	5.08	4.61	4.991428571	5.19	4.73	4.95	5.26	4.73	4.169047619	3.98	4.27	4.17	4.49	3.98	4.279365079	4.19	4.36	4.31	4.36	4.19	4.951428571	5.08	4.78	4.95	5.09	4.78	5.249047619	5.25	5.34	5.25	5.34	5.17	5.364047619	5.41	5.24	5.34	5.48	5.24	5.01931746	5.005	4.872	5.048	5.125	4.863	5.154539683	5.26	4.996	5.148	5.318	4.984	4.919793651	5.166	4.683	4.874	5.234	4.633	4.834539683	5.107	4.578	4.796	5.182	4.499	4.883539683	5.149	4.628	4.859	5.22	4.542	4.990079365	5.2	4.762	4.988	5.267	4.688	4.990031746	5.199	4.762	4.988	5.267	4.688	3.885079365	4.09	3.71	3.9	4.14	3.66	4.608412698	4.74	4.52	4.61	4.77	4.45	1.796984127	1.974	1.675	1.823	1.985	1.617	5.431713492	5.48	5.37	5.4	5.52	5.36375	5.488078254	5.58	5.37	5.46063	5.63	5.36	3.223836984	3.055	3.41713	3.23363	3.41713	3.055	3.223460317	3.055	3.417	3.234	3.417	3.055	0.40867127	0.35781	0.42625	0.4125	0.42875	0.35781	4.904430794	4.7525	5.074	4.96688	5.07438	4.69563	4.313082063	4.4	4.2775	4.30417	4.40833	4.27167	6.080992063	5.9075	6.135	6.1075	6.1625	5.905	955.0904762	946	946	956	966.5	942	956.5301587	947.5	946.2	957.5	967.5	944.3	953.1555556	942.6	943.8	955.1	964.7	940.5	954.9492063	944.9	946.2	956.3	965.8	942	821.9803175	824.39	802.61	822.53	841.2	802.61	116.1738095	114.62	117.89	116.39	118.02	113.72	116.271746	114.66	118.19	116.4	118.19	114	116.2722222	114.68	118.18	116.42	118.18	114.04	955.015873	952.6	945.2	956.6	966.3	942.2	6636.75873	6942.5	6673.5	6673.5	9061.5	4345	954.1460317	943.9	945.5	955.6	965.2	941.1	1.274888889	1.2803	1.2674	1.2759	1.2891	1.2505	1.274828571	1.28	1.2675	1.275	1.2892	1.2504	1.275166667	1.2781	1.2698	1.2765	1.288	1.2498	1.875839683	1.8425	1.8723	1.8814	1.908	1.8261	1.875449206	1.8428	1.8719	1.8814	1.9086	1.8258	7.963330159	7.9982	7.9055	7.9694	8.001	7.893	7.964131746	8.0027	7.904	7.9707	8.0028	7.8965	1.121022222	1.1114	1.118	1.1199	1.1417	1.1037	0.757201587	0.7422	0.7459	0.7573	0.7713	0.7419	1.482497937	1.48338	1.47637	1.48333	1.49345	1.4659	32.76479365	32.244	33.063	32.815	33.063	32.244	1.27472381	1.2795	1.2671	1.2761	1.289	1.2505	1317.473175	1294.61	1371.41	1315.73	1374.3	1233.42	21461.49206	18104	24828	20196	34289	15277	26985.84127	25896	26758	26265	40566	20245	571.4226984	589.22	600.42	565.1	614.8	539.81	44614.8254	48495	54633	43660	63302	31071	13330.95238	12037	15248	13186	20211	8831	-887.6031746	-30	148	-797	1441	-3567	-951.0793651	-437	155	-872	1507	-3824	11283.89079	11228.02	11679.07	11297.9	11718.45	10739.35	2144.094762	2190.43	2258.43	2150.02	2270.02	2020.39	3729.789206	3662.92	3899.41	3742.06	3899.41	3492.11	5753.364921	5712.69	6004.33	5775.54	6004.33	5396.85	15631.53698	15571.62	16127.58	15656.59	16385.96	14437.24	2425.782698	2399.47	2523.04	2421.94	2523.56	2294.37	16998.18476	16326.66	17543.05	17075.4	17619.97	16043.94	1664.491429	1697.28	1752.42	1665.21	1752.42	1547.44	70.48650794	75.19	62.91	72.45	77.03	60.08	65.81587302	68.42	57.33	68	71.77	54.69	70.06714286	73.22	61.37	72.2	78.63	59.05	70.52365079	73.93	62.91	72.51	77.03	60.46	70.57015873	73.39	62.48	72.89	78.3	60.12	2031.43127	2009.44	2039.88	2031.72	2066.64	1999.6	332.6393651	348.13	305.58	336.67	357.21	300.67	562.265873	601.5	547.5	552.25	608.5	527.25	620.2873016	624	597.8	623.3	664.4	574.9	620.8649206	623.49	598.3	624.75	664.15	573.65	28869.68254	22735	31300	28430	35200	22735	3352.365079	3220	3325	3351	3728	3061.5	238.1746032	243.25	262.5	239	264.25	219	392.7539683	384.25	443	392.5	445.5	359.75	7673.444444	7378	7568	7617	8197	7112	2484.657143	2563.5	2552.5	2479.5	2630.5	2379.25	51.97698413	49	49.3	52.11	55.23	47.5
2006-12-31	0.6 	4.47704918	4.43	4.6	4.47	4.6	4.37	4.479836066	4.44	4.6	4.48	4.6	4.36	28.76039344	23.6057	29.4718	31.6734	36.5278	2.0433	4.643934426	4.58	4.86	4.6	4.86	4.57	4.801147541	4.76	5.03	4.76	5.03	4.75	4.726885246	4.63	4.95	4.69	4.95	4.61	4.764918033	4.65	4.99	4.74	5.01	4.62	5.054098361	4.91	5.29	5.04	5.31	4.87	7.846885246	7.7	8.08	7.84	8.1	7.67	4.723114754	4.59	4.92	4.72	4.94	4.57	4.780983607	4.63	5	4.78	5.02	4.6	4.886721311	4.75	5.06	4.89	5.09	4.72	4.274262295	4.27	4.28	4.27	4.3	4.26	4.357213115	4.36	4.43	4.35	4.45	4.3	4.860491803	4.79	5.12	4.81	5.12	4.74	5.246065574	5.33	5.17	5.25	5.33	5.17	5.308852459	5.32	5.31	5.31	5.37	5.245	5.022163934	4.882	5.006	5.04	5.114	4.882	5.101131148	4.995	5.08	5.115	5.18	4.977	4.73447541	4.641	4.808	4.736	4.906	4.508	4.596721311	4.542	4.692	4.578	4.801	4.377	4.62257377	4.6	4.702	4.599	4.828	4.423	4.737163934	4.748	4.81	4.719	4.957	4.54	4.737131148	4.748	4.81	4.719	4.957	4.54	3.777704918	3.69	3.95	3.75	3.95	3.66	4.604262295	4.53	4.74	4.58	4.79	4.47	1.701491803	1.735	1.685	1.7	1.84	1.575	5.368757869	5.37	5.36	5.37	5.38	5.35	5.373434426	5.37688	5.37	5.37063	5.43	5.29313	3.599187377	3.42425	3.72313	3.59788	3.7235	3.42425	3.599032787	3.424	3.725	3.598	3.725	3.424	0.491441639	0.43	0.5675	0.49313	0.60375	0.4275	5.219330984	5.08188	5.32	5.22813	5.32	5.08188	4.274139016	4.27917	4.27583	4.275	4.3	4.24833	6.289795082	6.1325	6.36	6.31	6.36	6.1325	938.1819672	946	928	936	963	915	939.9918033	948.5	928.5	937.5	966.6	920.6	936.1688525	945.7	925.2	934.5	958	912.9	937.9163934	947.9	925.6	935.3	963.9	913.8	796.6660656	800.93	780.18	798.82	808.96	780.18	117.7193443	118.33	118.68	117.97	119.61	114.59	117.7493443	117.66	119.01	117.92	119.73	114.81	117.7622951	117.64	119.07	117.93	119.78	114.9	938.3967213	944.8	929.6	936.2	961.2	918	6671.147541	5386.5	5265	6783.5	9683	3640.5	937.2180328	947.2	925.1	934.8	963.2	913.2	1.290739344	1.2738	1.3199	1.2829	1.3343	1.2513	1.290803279	1.2741	1.3202	1.2828	1.3336	1.2513	1.290416393	1.2673	1.3241	1.2827	1.3332	1.2507	1.91777541	1.887	1.9589	1.9074	1.9815	1.8536	1.917609836	1.8868	1.9595	1.9077	1.9804	1.8537	7.8606	7.9055	7.8065	7.8645	7.9155	7.8065	7.861752459	7.9041	7.8124	7.8667	7.9149	7.8124	1.139645902	1.1153	1.1659	1.1382	1.1659	1.1153	0.771619672	0.7488	0.7886	0.7732	0.7909	0.7421	1.49031377	1.4773	1.5044	1.48533	1.51694	1.46727	32.8264918	33.085	32.37	32.783	33.31	32.29	1.290539344	1.2737	1.3196	1.2825	1.3334	1.2512	1393.54377	1374.22	1435.26	1396.69	1442.28	1319.4	23545.4918	23120	14774	23325	40026	14774	28866.29508	23572	20370	28687	46104	18094	598.5303279	596.99	608.72	602.8	622.17	539.1	57687.27869	44687	47586	56687	73769	43688	17059.40984	13427	16875	16596	22758	13192	-198.8360656	-565	192	-349	7779	-3605	-173.7540984	-480	277	-345	7773	-3548	12187.95213	11670.35	12463.15	12194.13	12510.57	11670.35	2394.999672	2237.6	2415.29	2412.61	2465.98	2237.6	4038.279836	3892.48	4119.94	4023.09	4140.66	3892.48	6352.037213	5999.46	6596.92	6358.68	6611.81	5999.46	16457.05639	16254.29	17225.83	16399.39	17225.83	15725.94	2725.85459	2556.72	2918.63	2711.87	2918.63	2556.72	18724.48148	17629.21	19964.72	18868.54	20001.91	17629.21	2017.608033	1785.39	2675.47	1941.55	2675.47	1759.39	59.99131148	61.03	61.05	60.02	63.43	55.81	57.33557377	59.24	56.71	57.01	60.23	54.84	59.67344262	59.71	60.13	59.5	65.14	55.77	60.17721311	61.03	61.05	60.02	63.72	55.81	60.69245902	60.45	60.86	60.45	64.62	57.87	2144.381803	2043.43	2228.64	2151.79	2228.64	2020.69	309.3054098	301.36	307.26	308.97	321.53	297.11	643.3893443	545.25	683.5	654.75	688	545.25	615.6139344	594.7	636.3	622.1	647.8	566.1	616.2201639	596.7	636.7	622.95	648	567	32994.01639	31005	34025	33300	35635	29905	4224.463115	3350.5	4290	4289	4603	3292.5	345.8770492	267.75	390.25	354.5	390.25	267.75	495.0532787	446	501	494.25	542.5	446	7061.065574	7523	6308	6970	7814	6305	2734.45082	2531	2831	2736.5	2891	2441	50.51245902	48.4	56.19	49.21	56.96	46.8
2007-03-31	1.7 	4.600806452	4.54	4.63	4.61	4.85	4.43	4.604193548	4.54	4.63	4.61	4.85	4.45	29.75450323	32.37	31.9835	32.344	38.1283	2.3422	4.934354839	4.87	4.94	4.94	4.96	4.87	5.095967742	5.04	5.11	5.11	5.11	5.04	4.945	4.97	4.86	4.94	5.06	4.86	4.962258065	5	4.86	4.95	5.12	4.85	5.268225806	5.3	5.19	5.255	5.42	5.17	8.059354839	8.09	7.97	8.045	8.21	7.95	4.88983871	4.93	4.76	4.89	5.06	4.75	4.92016129	5.01	4.8	4.93	5.08	4.78	4.996612903	5.06	4.93	4.98	5.16	4.92	4.417903226	4.28	4.53	4.42	4.53	4.28	4.486129032	4.43	4.51	4.51	4.52	4.43	5.178548387	5.13	5.17	5.18	5.26	5.09	5.260483871	5.3	5.3	5.26	5.41	5.21	5.298548387	5.28	5.29	5.3	5.32	5.23	5.094774194	5.036	5.028	5.0975	5.175	5.017	5.116032258	5.057	5.063	5.132	5.169	5.051	4.759419355	4.791	4.574	4.804	4.975	4.505	4.642483871	4.675	4.532	4.6685	4.882	4.402	4.677064516	4.68	4.644	4.677	4.89	4.487	4.798322581	4.785	4.843	4.801	4.995	4.629	4.798274194	4.785	4.843	4.801	4.995	4.629	4.010967742	3.94	4.06	4.025	4.13	3.88	4.878548387	4.76	4.97	4.89	5.01	4.74	1.677225806	1.685	1.659	1.6825	1.76	1.555	5.355452903	5.36	5.35	5.36	5.36025	5.33	5.362568226	5.37	5.32969	5.377815	5.40125	5.25913	3.820301935	3.725	3.92738	3.8165	3.92738	3.725	3.819645161	3.725	3.924	3.8145	3.924	3.725	0.619285968	0.56688	0.66875	0.596565	0.72313	0.52063	5.535419355	5.32438	5.61688	5.54513	5.62563	5.32438	4.272975806	4.27083	4.27083	4.27192	4.28917	4.2575	6.35075	6.3525	6.4513	6.3175	6.4725	6.295	939.1741935	928	941	938.85	950.5	925.5	940.4209677	928.5	941.5	939.6	952	926.9	937.7806452	925.2	940.3	937.1	948	925.2	939.1258065	925.6	940.9	938.6	951.4	925.6	786.9327419	780.18	799.41	780.22	822.8	768.97	119.3627419	118.68	117.66	119.785	121.91	115.61	119.3743548	118.82	117.82	119.51	121.92	115.6	119.3946774	118.85	117.83	119.53	121.94	115.53	938.8983871	929.6	940.3	938.4	950	926	7248.017742	5265	5304	7053.75	10996.5	4657.5	938.6096774	925.1	940.3	938.15	950.9	925.1	1.310767742	1.3272	1.3354	1.31205	1.3386	1.2892	1.31075	1.3278	1.3357	1.3118	1.338	1.2897	1.310667742	1.3241	1.334	1.3123	1.3388	1.2895	1.954964516	1.9737	1.9678	1.9607	1.9813	1.9205	1.954956452	1.9739	1.9678	1.96045	1.9813	1.9211	7.759562903	7.8135	7.7298	7.7498	7.8135	7.7245	7.759737097	7.8051	7.7342	7.75165	7.8127	7.7266	1.172095161	1.1655	1.154	1.1743	1.1845	1.154	0.786296774	0.796	0.8086	0.784	0.8099	0.7703	1.499769355	1.50878	1.51019	1.499035	1.514	1.48927	32.90614516	32.37	33.085	32.9585	33.135	32.37	1.310609677	1.3276	1.3355	1.31185	1.3385	1.2892	1414.041613	1435.26	1452.55	1418.195	1470.03	1355.79	23278.85484	14774	28843	22406.5	36448	13633	30107.3871	20370	33133	29629.5	52685	20370	607.5372581	608.72	648.99	604.055	648.99	571.04	66189.01613	47586	75019	66031.5	96640	47586	18770.3871	16875	19813	18506	24589	14561	34.17741935	192	935	182	4549	-3109	122.0483871	277	1001	306	4633	-3463	12467.52258	12474.52	12354.35	12484.015	12786.64	12050.41	2444.043387	2423.16	2421.64	2448.785	2524.94	2340.68	4151.065161	4182.12	4181.03	4169.63	4272.32	3906.15	6764.550484	6681.13	6917.03	6722.795	7027.59	6447.7	17367.92613	17353.67	17287.65	17353.67	18215.35	16642.25	3067.784032	2974.18	3160.93	3065.56	3235.79	2891.66	19996.94887	20310.18	19800.93	20087.49	20821.05	18664.88	2889.141452	2715.72	3183.98	2889.575	3197.54	2612.54	57.92451613	58.32	65.87	58.15	66.03	50.48	55.51532258	57.12	63.12	55.73	63.12	49.22	58.04983871	59.8	68.42	57.865	68.42	51.31	58.0966129	61.05	65.87	58.15	66.03	50.48	58.57370968	60.44	68.1	58.685	68.1	51.7	2245.391613	2222.38	2300.42	2241.695	2303.44	2180.99	302.1172581	307.08	316.88	303.93	317.73	285.88	734.608871	683.5	761.25	741.875	783.75	653.5	649.0314516	640	663.1	650.3	687	606.9	649.2024194	640.5	663.79	650.385	686.55	607.4	41291.45161	33150	46825	41375	50875	31575	3459.298387	4189	3255	3357	4202	3090	400.8225806	390.25	374.5	403.625	434.5	354.5	463.8306452	501	438	463.125	501	438	5966.258065	6080	6916	5825.5	6916	5302	2795.984677	2805	2769	2783.5	2938	2648	54.08322581	54.89	53.57	54.11	55.85	51.76
