date	112mean	112first	112last	112median	112max	112min	113mean	113first	113last	113median	113max	113min	114mean	114first	114last	114median	114max	114min	115mean	115first	115last	115median	115max	115min	116mean	116first	116last	116median	116max	116min	118mean	118first	118last	118median	118max	118min	119mean	119first	119last	119median	119max	119min	122mean	122first	122last	122median	122max	122min	123mean	123first	123last	123median	123max	123min	124mean	124first	124last	124median	124max	124min	127mean	127first	127last	127median	127max	127min	128mean	128first	128last	128median	128max	128min	129mean	129first	129last	129median	129max	129min	130mean	130first	130last	130median	130max	130min	131mean	131first	131last	131median	131max	131min	132mean	132first	132last	132median	132max	132min	133mean	133first	133last	133median	133max	133min	134mean	134first	134last	134median	134max	134min	135mean	135first	135last	135median	135max	135min	136mean	136first	136last	136median	136max	136min	137mean	137first	137last	137median	137max	137min	138mean	138first	138last	138median	138max	138min	139mean	139first	139last	139median	139max	139min	140mean	140first	140last	140median	140max	140min	141mean	141first	141last	141median	141max	141min	142mean	142first	142last	142median	142max	142min	143mean	143first	143last	143median	143max	143min	144mean	144first	144last	144median	144max	144min	145mean	145first	145last	145median	145max	145min	146mean	146first	146last	146median	146max	146min	147mean	147first	147last	147median	147max	147min	148mean	148first	148last	148median	148max	148min	149mean	149first	149last	149median	149max	149min	150mean	150first	150last	150median	150max	150min	151mean	151first	151last	151median	151max	151min	152mean	152first	152last	152median	152max	152min	153mean	153first	153last	153median	153max	153min	154mean	154first	154last	154median	154max	154min	155mean	155first	155last	155median	155max	155min	156mean	156first	156last	156median	156max	156min	157mean	157first	157last	157median	157max	157min	158mean	158first	158last	158median	158max	158min	159mean	159first	159last	159median	159max	159min	160mean	160first	160last	160median	160max	160min	161mean	161first	161last	161median	161max	161min	162mean	162first	162last	162median	162max	162min	163mean	163first	163last	163median	163max	163min	164mean	164first	164last	164median	164max	164min	165mean	165first	165last	165median	165max	165min	166mean	166first	166last	166median	166max	166min	167mean	167first	167last	167median	167max	167min	168mean	168first	168last	168median	168max	168min	169mean	169first	169last	169median	169max	169min	170mean	170first	170last	170median	170max	170min	171mean	171first	171last	171median	171max	171min	172mean	172first	172last	172median	172max	172min	173mean	173first	173last	173median	173max	173min	174mean	174first	174last	174median	174max	174min	175mean	175first	175last	175median	175max	175min	176mean	176first	176last	176median	176max	176min	177mean	177first	177last	177median	177max	177min	178mean	178first	178last	178median	178max	178min	179mean	179first	179last	179median	179max	179min	180mean	180first	180last	180median	180max	180min	181mean	181first	181last	181median	181max	181min	183mean	183first	183last	183median	183max	183min	184mean	184first	184last	184median	184max	184min	185mean	185first	185last	185median	185max	185min	186mean	186first	186last	186median	186max	186min	187mean	187first	187last	187median	187max	187min	188mean	188first	188last	188median	188max	188min	189mean	189first	189last	189median	189max	189min	190mean	190first	190last	190median	190max	190min	191mean	191first	191last	191median	191max	191min	192mean	192first	192last	192median	192max	192min	196mean	196first	196last	196median	196max	196min	197mean	197first	197last	197median	197max	197min	198mean	198first	198last	198median	198max	198min	199mean	199first	199last	199median	199max	199min	200mean	200first	200last	200median	200max	200min	201mean	201first	201last	201median	201max	201min	202mean	202first	202last	202median	202max	202min	203mean	203first	203last	203median	203max	203min	205mean	205first	205last	205median	205max	205min	206mean	206first	206last	206median	206max	206min	207mean	207first	207last	207median	207max	207min	208mean	208first	208last	208median	208max	208min	209mean	209first	209last	209median	209max	209min	210mean	210first	210last	210median	210max	210min	211mean	211first	211last	211median	211max	211min	212mean	212first	212last	212median	212max	212min
2001-01-07	6.621666666666666	6.91	6.3	6.67	6.91	6.3	6.499999999999999	6.83	6.19	6.53	6.83	6.19	6.563333333333333	6.87	6.25	6.605	6.87	6.25	6.46	6.7	6.19	6.505	6.7	6.19	6.958333333333333	7.21	6.68	7.0	7.21	6.68	6.176666666666667	6.18	6.17	6.18	6.18	6.17	7.666666666666668	7.65	7.67	7.67	7.67	7.65	6.791666666666667	6.87	6.68	6.82	6.88	6.68	8.015	8.13	7.88	8.04	8.13	7.88	11.761666666666665	11.82	11.68	11.785	11.82	11.68	7.573333333333333	7.81	7.3	7.61	7.81	7.3	7.23	7.26	7.18	7.25	7.26	7.18	5.436666666666667	6.08	5.34	5.32	6.08	5.28	5.405	6.01	5.31	5.295	6.01	5.26	16.37781666666667	11.6605	15.948	16.62865	19.3929	11.6605	544.4533333333333	504.62	580.85	539.7249999999999	580.85	504.62	2535.7783333333336	382.13	4474.04	2532.715	4474.04	382.13	40160.0	25289.0	57828.6	38456.2	57828.6	23101.4	586.2166666666667	525.8	625.2	592.05	625.2	525.8	27239.649999999998	18058.8	36722.9	25905.95	36722.9	18058.8	9969.246666666666	5509.13	13911.24	9796.919999999998	13911.24	5509.13	2636.0333333333333	333.02	4715.73	2626.3399999999997	4715.73	333.02	24041.285000000003	14941.15	35695.82	22840.82	35695.82	12233.28	6.001666666666666	5.41	5.83	5.875	6.67	5.41	6.030333333333334	6.281000000000001	5.6	6.21	6.281000000000001	5.6	5.508	5.8839999999999995	5.1160000000000005	5.513999999999999	5.904	5.1160000000000005	5.317666666666668	5.704	4.99	5.2915	5.704	4.99	4.803333333333333	5.104	4.569	4.8245000000000005	5.104	4.569	4.8066666666666675	4.979	4.656000000000001	4.794499999999999	4.979	4.656000000000001	4.737166666666667	4.849	4.6930000000000005	4.7245	4.849	4.6930000000000005	4.7955	4.881	4.796	4.7915	4.881	4.728	6.052083333333333	6.39875	5.695	6.07625	6.39875	5.695	5.8602083333333335	6.20375	5.51625	5.880625	6.20375	5.51625	4.769688333333332	4.85438	4.6975	4.7681249999999995	4.85438	4.6975	4.774666666666667	4.855	4.7010000000000005	4.7735	4.855	4.7010000000000005	0.5518749999999999	0.545	0.56375	0.5525	0.56375	0.5375	5.866665	5.8990599999999995	5.82156	5.87414	5.90531	5.82156	1.6241666666666668	1.625	1.62	1.625	1.63	1.62	5.014666666666667	5.114	4.931	4.984999999999999	5.1579999999999995	4.915	5.422833333333333	5.457999999999999	5.398	5.419499999999999	5.5	5.3420000000000005	5.536390000000001	5.71667	5.37667	5.526665	5.71667	5.37667	5.991408333333332	6.13625	5.8725	5.983755	6.13625	5.8725	5.422833333333333	5.457999999999999	5.398	5.419499999999999	5.5	5.3420000000000005	1978.2583333333332	1976.65	2028.9	1974.975	2028.9	1915.36	13797.296666666667	13785.69	13867.61	13785.69	13867.61	13691.49	6383.258333333334	6433.61	6382.31	6382.31	6434.96	6289.82	4726.036666666666	4772.39	4734.48	4734.48	4772.39	4660.48	15114.216666666667	15095.53	15447.61	15165.28	15447.61	14589.58	2111.475	2073.4770000000003	2125.3	2120.652	2125.3	2073.4770000000003	10769.196666666669	10786.85	10662.01	10724.43	10945.75	10646.15	2460.2	2470.52	2407.65	2439.085	2616.69	2291.86	0.9475833333333333	0.9423	0.9570000000000001	0.9506	0.9570000000000001	0.9279999999999999	0.9476666666666667	0.9422	0.9578	0.9503999999999999	0.9578	0.9274	8.277616666666667	8.2774	8.2775	8.2775	8.2781	8.2773	8.277700000000001	8.2781	8.2775	8.2777	8.2781	8.2773	0.9478166666666668	0.9297	0.9527	0.9511499999999999	0.9566	0.9297	0.9474166666666667	0.9422	0.9578	0.9493	0.9578	0.9281	1.4993666666666667	1.4958	1.5038	1.5017	1.5038	1.4894	1.4992333333333336	1.4931	1.5036	1.5028000000000001	1.5036	1.4895	1.4975833333333333	1.4978	1.4988	1.4983	1.499	1.4933	0.5646833333333333	0.5591	0.5719	0.5643	0.5719	0.5566	1.3102500000000001	1.3029	1.3115	1.3114	1.3153	1.3029	32.953833333333336	33.079	32.86	32.9455	33.079	32.86	228.5	231.75	226.0	228.625	231.75	226.0	60.34	62.28	59.42	59.980000000000004	62.28	59.42	493.8333333333333	499.5	489.5	493.625	499.5	489.5	268.6916656666667	272.149994	267.850006	268.125	272.149994	267.299988	1409.3999999999999	1409.4	1409.4	1409.4	1409.4	1409.4	227.1783333333333	227.83	228.56	227.53	228.56	224.99	6699.666666666667	7110.0	6607.0	6607.0	7110.0	6370.0	1014.3333333333334	1025.5	1011.0	1011.75	1025.5	1011.0	281.5416666666667	279.5	283.0	283.0	284.25	276.25	1749.5	1803.0	1740.25	1743.25	1803.0	1716.75	1535.125	1568.75	1527.5	1527.5	1568.75	1515.5	268.9583333333333	272.5	268.15	268.15	272.5	267.55	115.09833333333336	114.95	116.43	114.69	116.43	113.93	1259.3333333333333	1250.0	1260.0	1260.0	1285.0	1238.0	1274.4666666666667	1268.0	1275.8	1275.8	1293.0	1256.7	1254.9166666666667	1247.0	1258.0	1258.0	1270.0	1238.0	1265.5	1264.5	1263.5	1264.0	1276.4	1255.0	1100.495	1101.52	1087.77	1100.295	1128.53	1078.01	115.21166666666669	114.41	116.58	115.045	116.58	113.63	115.14833333333333	114.35	116.53	114.955	116.53	113.57	1264.95	1259.7	1267.8	1263.75	1285.4	1249.3	2358.7000000000003	2133.7	2350.6	2350.6	2636.2	2133.7	1267.5166666666667	1277.5	1262.3	1266.4	1277.5	1255.0	27.674999999999997	26.8	27.95	27.95	28.14	26.8	20.97666666666667	20.07	21.23	21.23	21.58	20.07	27.674999999999997	26.8	27.95	27.95	28.14	26.8	24.81833333333334	23.87	25.18	25.105	25.35	23.87	23.76	22.54	24.43	24.095	24.43	22.54
2001-01-14	6.253333333333333	6.25	6.26	6.26	6.31	6.14	6.033333333333332	6.09	5.97	6.04	6.09	5.97	6.136666666666667	6.16	6.11	6.135	6.19	6.06	6.055	6.1	6.0	6.05	6.14	5.95	6.623333333333334	6.6	6.6	6.6	6.69	6.57	6.236666666666667	6.17	6.27	6.27	6.27	6.17	7.670000000000001	7.67	7.67	7.67	7.67	7.67	6.621666666666667	6.66	6.58	6.63	6.66	6.58	7.828333333333333	7.86	7.79	7.825	7.88	7.77	11.666666666666666	11.67	11.67	11.67	11.69	11.61	7.096666666666667	7.18	7.03	7.1	7.18	7.03	7.026666666666666	7.11	6.98	7.015000000000001	7.11	6.98	5.32	5.32	5.33	5.32	5.33	5.3	5.245	5.3	5.14	5.29	5.31	5.14	17.3436	16.5856	17.4341	17.4341	17.884	16.5856	579.1516666666666	586.65	587.87	587.26	589.92	560.81	1483.2316666666666	1455.44	2668.14	1654.525	2668.14	-92.96	61772.53333333333	55864.5	71378.7	60067.25	71378.7	51878.8	678.35	650.0	713.6	676.6500000000001	713.6	639.6	49932.23333333333	35861.5	50282.8	49001.4	69732.0	35861.5	20811.013333333332	14399.83	21265.59	20558.27	30086.05	14399.83	1664.7583333333332	1448.12	3082.31	1783.735	3082.31	-104.73	32915.24999999999	29480.92	39801.49	31165.61	39801.49	27217.32	6.0	5.98	5.98	5.98	6.06	5.95	5.5665000000000004	5.531000000000001	5.59	5.576499999999999	5.625	5.5	5.293666666666667	5.218999999999999	5.3229999999999995	5.3055	5.3229999999999995	5.218999999999999	5.153	5.043	5.235	5.1525	5.235	5.043	4.7515	4.56	4.891	4.7540000000000004	4.891	4.56	4.822333333333333	4.666	4.952	4.8155	4.952	4.666	4.776833333333332	4.706	4.83	4.7725	4.83	4.706	4.8691666666666675	4.803	4.925	4.8565000000000005	4.925	4.803	5.653958333333333	5.61625	5.67875	5.663125	5.67875	5.61625	5.4740633333333335	5.41938	5.5075	5.4868749999999995	5.5075	5.41938	4.759795	4.68438	4.79875	4.7825050000000005	4.79875	4.68438	4.761666666666667	4.687	4.8	4.786	4.8	4.687	0.51125	0.56	0.49	0.500625	0.56	0.485	5.837421666666667	5.80016	5.88375	5.82578	5.88375	5.80016	1.5516666666666665	1.62	1.51	1.5525	1.62	1.51	5.111666666666666	4.956	5.25	5.107	5.25	4.956	5.525166666666666	5.447	5.617999999999999	5.5195	5.617999999999999	5.428999999999999	5.415	5.37667	5.42833	5.4275	5.42833	5.37667	5.88552	5.87	5.904059999999999	5.881875	5.904059999999999	5.87	5.525166666666666	5.447	5.617999999999999	5.5195	5.617999999999999	5.428999999999999	1995.6566666666668	2005.13	1973.17	1989.15	2027.73	1968.6	13467.886666666667	13867.61	13347.74	13390.195	13867.61	13201.07	6427.005	6392.17	6490.03	6434.865	6490.03	6320.07	4685.783333333334	4711.31	4737.95	4699.095	4737.95	4598.82	15342.42	15436.53	15295.42	15365.605	15500.59	15090.77	2109.5748333333336	2102.064	2104.7470000000003	2104.7470000000003	2125.615	2101.135	10576.413333333332	10621.35	10525.38	10588.41	10621.35	10525.38	2542.495	2395.92	2626.5	2575.34	2640.57	2395.92	0.9469333333333333	0.9467	0.9513	0.9490000000000001	0.9519	0.937	0.9473833333333334	0.9471	0.9519	0.9495	0.9529	0.9365	8.277016666666666	8.2778	8.2768	8.27685	8.2778	8.2767	8.27735	8.279	8.2761	8.277050000000001	8.279	8.2761	0.9478833333333333	0.9512	0.9531	0.9497	0.9531	0.9404	0.9475333333333333	0.9476	0.9516	0.9496	0.9528	0.9364	1.4878	1.496	1.4785	1.48755	1.4987	1.4785	1.4877666666666667	1.4963	1.4776	1.488	1.4991	1.4776	1.49705	1.4937	1.4991	1.4968	1.5025	1.4934	0.5598833333333334	0.5674	0.5573	0.5587500000000001	0.5674	0.5537	1.3074666666666668	1.3101	1.3079	1.3079	1.3101	1.3047	32.69833333333333	32.789	32.699	32.697	32.789	32.635	223.95833333333334	225.75	219.25	224.125	229.5	219.25	60.59166666666667	60.23	61.12	60.605000000000004	61.12	59.87	485.8333333333333	491.0	479.25	485.125	495.25	479.25	265.375	268.200012	264.0	264.274994	268.200012	263.899994	1409.3999999999999	1409.4	1409.4	1409.4	1409.4	1409.4	229.26833333333332	228.56	229.54	229.355	229.81	228.56	7044.5	6734.0	7325.0	7043.5	7325.0	6734.0	1032.7916666666667	1028.5	1044.95	1030.1	1044.95	1023.0	287.4583333333333	283.0	289.0	289.0	289.75	283.0	1791.3333333333333	1775.0	1807.5	1789.125	1807.5	1775.0	1600.625	1578.0	1632.5	1594.25	1632.5	1572.25	265.65	268.35	264.3	264.625	268.35	264.25	116.96	116.35	118.18	116.575	118.18	115.9	1270.5	1269.0	1279.0	1268.5	1279.0	1261.0	1276.5833333333333	1270.0	1286.0	1275.5	1286.0	1268.0	1264.6166666666666	1260.6	1276.0	1264.3	1276.0	1250.1	1271.5166666666667	1265.8	1281.1	1273.0	1281.1	1255.1	1083.2783333333334	1088.71	1081.64	1082.99	1088.71	1074.67	117.35000000000001	115.98	118.48	117.315	118.48	115.98	117.39166666666667	116.15	118.54	117.345	118.54	116.15	1268.2833333333333	1267.8	1281.2	1266.1999999999998	1281.2	1257.9	2252.1666666666665	2158.6	2220.5	2220.5	2562.9	1927.5	1271.7333333333333	1266.0	1281.3	1273.15	1281.3	1255.5	28.99166666666667	27.32	30.05	29.445	30.05	27.32	22.088333333333335	21.33	22.55	22.29	22.55	21.33	28.99166666666667	27.32	30.05	29.445	30.05	27.32	25.245	24.43	25.75	25.475	25.75	24.43	24.846666666666664	23.68	25.53	25.25	25.53	23.68
2001-01-21	6.071666666666668	6.24	5.99	6.025	6.24	5.99	5.9433333333333325	5.99	5.93	5.9350000000000005	5.99	5.93	5.98	6.07	5.95	5.96	6.07	5.95	5.82	5.99	5.77	5.785	5.99	5.73	6.566666666666666	6.61	6.54	6.5600000000000005	6.61	6.53	6.21	6.21	6.21	6.21	6.21	6.21	7.663333333333334	7.68	7.66	7.66	7.68	7.66	6.336666666666667	6.57	6.13	6.305	6.57	6.13	7.6866666666666665	7.78	7.64	7.665	7.78	7.64	11.613333333333335	11.66	11.59	11.6	11.66	11.59	6.94	7.0	6.91	6.925	7.0	6.91	6.91	6.95	6.89	6.905	6.95	6.89	5.3	5.3	5.28	5.305	5.32	5.28	5.2633333333333345	5.28	5.19	5.285	5.33	5.19	17.356416666666664	18.9503	15.7284	17.526600000000002	18.9503	15.7284	606.9766666666666	599.0	619.78	603.7349999999999	619.78	595.83	1719.8733333333332	1922.79	2272.91	1877.05	2272.91	328.55	50642.85	61196.1	43245.4	47771.2	61196.1	43245.4	763.6999999999999	765.2	772.1	768.6500000000001	777.1	745.6	54961.0	51893.0	53585.3	53585.3	63029.2	50464.6	29777.186666666665	22719.01	30051.26	30051.26	34792.85	22719.01	1999.7866666666669	2010.41	2732.8	2126.7	2732.8	352.31	31442.108333333337	34078.4	30025.58	30499.425	34078.4	30025.58	5.9816666666666665	5.98	5.92	5.9350000000000005	6.2	5.92	5.624666666666666	5.67	5.531000000000001	5.654999999999999	5.688	5.531000000000001	5.298333333333333	5.3229999999999995	5.2410000000000005	5.2985	5.358	5.2410000000000005	5.173666666666667	5.235	5.0969999999999995	5.1725	5.254	5.0969999999999995	4.7973333333333334	4.891	4.735	4.7785	4.891	4.72	4.846	4.952	4.805	4.8275	4.952	4.735	4.831499999999999	4.821000000000001	4.843999999999999	4.833	4.8469999999999995	4.811	4.934333333333333	4.915	4.9319999999999995	4.9319999999999995	4.95	4.915	5.681666666666666	5.74125	5.61125	5.69375	5.74125	5.61125	5.5285416666666665	5.605	5.45	5.535625	5.605	5.45	4.781876666666666	4.81188	4.7575	4.782814999999999	4.81188	4.7575	4.785833333333333	4.815	4.763	4.7865	4.815	4.763	0.48104166666666665	0.48125	0.47375	0.48250000000000004	0.48875	0.47375	5.867895	5.87563	5.86188	5.86688	5.87563	5.86172	1.524166666666667	1.53	1.465	1.53	1.585	1.465	5.184166666666667	5.25	5.167999999999999	5.1715	5.25	5.114	5.553166666666667	5.617999999999999	5.553	5.553	5.617999999999999	5.475	5.485001666666666	5.46833	5.49167	5.490835000000001	5.49167	5.46833	5.9113533333333335	5.9275	5.9	5.907030000000001	5.93125	5.89531	5.553166666666667	5.617999999999999	5.553	5.553	5.617999999999999	5.475	1968.095	1992.33	1961.09	1967.205	1992.33	1945.5	13768.411666666665	13506.23	13989.12	13770.775	13989.12	13506.23	6602.993333333333	6522.87	6651.53	6643.645	6653.38	6502.89	4739.971666666666	4763.53	4720.03	4737.5	4787.45	4693.82	15552.373333333335	15293.76	15933.55	15445.95	15933.55	15261.48	2047.8726666666664	2032.443	2065.606	2044.4985000000001	2065.606	2032.443	10602.64	10525.38	10587.59	10587.59	10678.28	10525.38	2706.1800000000003	2626.5	2770.38	2725.635	2770.38	2618.55	0.93865	0.9420000000000001	0.9342	0.9389000000000001	0.943	0.9342	0.9386333333333333	0.9422	0.934	0.9391	0.943	0.934	8.276483333333335	8.2767	8.2764	8.2764	8.2767	8.2764	8.276383333333335	8.2766	8.2764	8.2764	8.2773	8.2752	0.9427	0.9453	0.9444	0.9434	0.9453	0.9385	0.9383333333333334	0.9422	0.9336	0.9383	0.9440000000000001	0.9336	1.4701666666666666	1.4773	1.4628	1.47235	1.4773	1.4628	1.4704833333333334	1.4772	1.4633	1.4726	1.4772	1.4633	1.5088666666666668	1.5008	1.5113	1.5113	1.5121	1.5008	0.5556166666666668	0.5541	0.5562	0.5559000000000001	0.5585	0.5531	1.3016999999999999	1.3079	1.3012	1.3008	1.3079	1.2997	32.631	32.699	32.577	32.6235	32.699	32.577	216.83333333333334	219.25	215.0	216.875	219.25	215.0	60.72666666666667	61.12	60.63	60.63	61.12	60.5	474.0833333333333	479.25	470.75	473.125	479.25	470.75	264.02499900000004	263.399994	264.600006	264.025009	264.799988	263.299988	1409.3999999999999	1409.4	1409.4	1409.4	1409.4	1409.4	229.93499999999997	229.54	230.73	229.825	230.73	228.96	7238.5	7145.0	7278.0	7278.0	7415.0	6995.0	1034.0416666666667	1040.5	1037.25	1034.5	1040.5	1026.75	285.375	289.0	285.5	285.375	289.0	282.5	1801.9583333333333	1800.75	1823.0	1811.875	1835.0	1754.0	1630.0	1626.0	1648.5	1637.25	1661.0	1587.0	264.1333333333333	263.65	264.75	264.1	264.75	263.55	118.075	119.05	117.5	117.75	119.1	117.3	1281.6666666666667	1281.0	1280.0	1280.5	1286.0	1280.0	1284.9166666666667	1289.5	1280.0	1284.5	1291.0	1280.0	1277.8500000000001	1280.4	1274.6	1277.5	1282.0	1274.5	1280.75	1285.8	1276.8	1280.55	1285.8	1276.8	1083.4933333333333	1078.5	1089.8	1084.855	1091.06	1071.25	117.99666666666666	118.96	117.17	117.875	118.96	117.17	118.01499999999999	118.99	117.18	117.93	118.99	117.18	1281.9833333333333	1281.2	1276.7	1282.8000000000002	1286.5	1276.7	1865.4333333333334	1865.5	1811.1	1838.3	2170.9	1569.1	1281.3333333333333	1286.5	1277.5	1281.0	1286.5	1277.5	30.683333333333334	30.05	32.19	30.17	32.19	29.6	23.27333333333333	22.95	24.42	22.975	24.42	22.13	30.794999999999998	30.05	32.19	30.369999999999997	32.19	29.6	26.144999999999996	26.18	27.04	26.189999999999998	27.04	24.79	26.036666666666665	25.98	27.35	25.72	27.35	24.73
2001-01-28	5.986666666666667	5.99	5.98	5.99	5.99	5.98	5.93	5.93	5.93	5.93	5.93	5.93	5.956666666666667	5.95	5.97	5.95	5.97	5.95	5.77	5.77	5.77	5.77	5.77	5.77	6.543333333333333	6.54	6.55	6.54	6.55	6.54	6.21	6.21	6.21	6.21	6.21	6.21	7.670000000000001	7.67	7.67	7.67	7.67	7.67	6.068333333333334	6.08	6.04	6.08	6.08	6.04	7.633333333333333	7.64	7.62	7.64	7.64	7.62	11.590000000000002	11.59	11.59	11.59	11.59	11.59	6.890000000000001	6.91	6.85	6.91	6.91	6.85	6.866666666666667	6.88	6.84	6.88	6.88	6.84	5.213333333333334	5.2	5.24	5.2	5.24	5.2	5.18	5.09	5.36	5.09	5.36	5.09	8.107133333333335	3.1860000000000004	17.9494	3.1860000000000004	17.9494	3.1860000000000004	615.5433333333334	627.45	591.73	627.45	627.45	591.73	107.84333333333335	581.59	-839.65	581.59	581.59	-839.65	47121.4	48495.3	44373.6	48495.3	48495.3	44373.6	822.2666666666665	833.2	800.4	833.2	833.2	800.4	48926.299999999996	48399.8	49979.3	48399.8	49979.3	48399.8	27493.596666666665	25838.4	30803.99	25838.4	30803.99	25838.4	231.96333333333337	730.85	-765.81	730.85	730.85	-765.81	25433.47666666667	25134.07	26032.29	25134.07	26032.29	25134.07	6.006666666666667	6.0	5.96	5.984999999999999	6.1	5.96	5.506666666666667	5.5	5.49	5.5	5.54	5.49	5.2299999999999995	5.24	5.167999999999999	5.252	5.275	5.167999999999999	5.096333333333334	5.107	5.044	5.103	5.142	5.044	4.7865	4.743	4.771	4.771	4.843999999999999	4.743	4.908	4.848	4.914	4.914	4.948	4.848	4.861833333333333	4.8660000000000005	4.852	4.859	4.878	4.846	4.940833333333334	4.974	4.898	4.9544999999999995	4.974	4.898	5.582708333333333	5.58125	5.5675	5.576874999999999	5.61	5.5675	5.431771666666666	5.43	5.41125	5.425625	5.4631300000000005	5.41125	4.766981666666667	4.75625	4.78063	4.7659400000000005	4.78063	4.7525	4.769333333333333	4.757	4.784	4.7675	4.784	4.756	0.4720833333333334	0.49	0.4675	0.468125	0.49	0.465	5.833256666666667	5.86219	5.81688	5.828435	5.86219	5.81688	1.4541666666666668	1.47	1.42	1.4575	1.49	1.42	5.265333333333333	5.225	5.268	5.268	5.305	5.225	5.631	5.603	5.64	5.64	5.659	5.5920000000000005	5.446388333333334	5.475	5.43	5.434165	5.475	5.43	5.809948333333334	5.89375	5.755	5.78047	5.895	5.755	5.631	5.603	5.64	5.64	5.659	5.5920000000000005	1964.126666666667	1963.78	1961.28	1964.96	1966.14	1961.28	13851.026666666667	14032.42	13696.06	13848.48	14032.42	13696.06	6703.661666666666	6675.0	6695.2	6700.9349999999995	6727.49	6675.0	4760.055	4743.39	4760.2	4760.2	4779.35	4743.39	16053.386666666667	16099.27	16044.21	16044.21	16099.27	16044.21	2065.606	2065.606	2065.606	2065.606	2065.606	2065.606	10654.08333333333	10578.24	10659.98	10654.895	10729.52	10578.24	2795.7216666666664	2757.91	2781.3	2781.3	2859.15	2754.28	0.92855	0.9387	0.9244	0.9244	0.9387	0.9236	0.928	0.9390000000000001	0.924	0.924	0.9390000000000001	0.922	8.278533333333334	8.2782	8.2786	8.2786	8.2786	8.2782	8.278466666666667	8.2786	8.2782	8.2786	8.2786	8.2782	0.9300333333333334	0.9311	0.9279	0.9311	0.9311	0.9279	0.9282833333333332	0.9393	0.9238	0.9239999999999999	0.9393	0.9209999999999999	1.4597666666666669	1.4654	1.4554	1.4573	1.4686	1.4546	1.4612666666666667	1.4665	1.4607	1.4607	1.4669	1.4531	1.5066833333333332	1.5016	1.5043	1.5055	1.5125	1.5016	0.5476	0.5559	0.5442	0.54535	0.5559	0.5436	1.2931333333333332	1.297	1.2881	1.2918	1.3019999999999998	1.2881	32.577	32.577	32.577	32.577	32.577	32.577	212.875	215.25	209.5	213.75	215.5	209.5	60.475	59.36	61.25	60.855000000000004	61.25	59.28	466.875	476.75	460.25	467.125	476.75	460.25	264.6666666666667	266.700012	262.799988	264.700012	266.700012	262.799988	1409.3999999999999	1409.4	1409.4	1409.4	1409.4	1409.4	229.37166666666667	231.88	229.14	229.14	231.88	228.35	6979.833333333333	7265.0	6720.0	7042.5	7265.0	6720.0	1043.375	1048.75	1045.5	1045.25	1048.75	1033.0	281.3333333333333	285.25	276.25	282.125	285.75	276.25	1809.3333333333333	1834.75	1796.0	1800.625	1834.75	1796.0	1667.8333333333333	1642.5	1700.0	1660.0	1700.0	1642.5	264.875	266.95	263.05	264.825	266.95	263.05	116.85000000000001	116.85	116.85	116.85	116.85	116.85	1271.0	1270.0	1273.0	1270.0	1273.0	1270.0	1276.6666666666667	1274.6	1280.8	1274.6	1280.8	1274.6	1268.9333333333334	1267.4	1272.0	1267.4	1272.0	1267.4	1276.0333333333335	1273.9	1280.3	1273.9	1280.3	1273.9	1091.8433333333332	1094.05	1086.29	1094.05	1094.05	1086.29	117.05333333333333	116.28	117.3	117.1	117.84	116.28	117.00333333333333	116.41	117.18	116.98500000000001	117.73	116.41	1275.5000000000002	1276.7	1275.3	1276.7	1276.7	1270.9	1254.9333333333332	1244.3	1276.2	1244.3	1276.2	1244.3	1276.6666666666667	1274.5	1281.0	1274.5	1281.0	1274.5	30.968333333333334	32.19	29.77	31.259999999999998	32.19	29.77	23.825000000000003	23.33	24.18	23.85	24.18	23.33	29.951666666666668	32.19	29.77	29.67	32.19	29.05	26.646666666666665	26.53	26.98	26.6	26.98	26.26	27.203333333333333	27.36	27.34	27.34	27.4	26.79
